Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR2182550_trimmed_1.fastq.gz	GCF_000056065.1.fna	0.1571	0.1285	99.44	1.136	99.32-99.54	1.136	1.07-1.20	1	1.647	4248/7436	98.21	15	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR2182550_trimmed_1.fastq.gz	GCF_000165905.1.fna	0.0294	0.0286	98.32	0.213	97.72-98.81	0.213	0.18-0.25	1	1.192	1078/9456	93.23	205	NC_014638.1 Bifidobacterium bifidum PRL2010, complete sequence
SRR2182550_trimmed_1.fastq.gz	GCF_000015385.1.fna	0.0276	0.0251	98.48	0.199	97.92-99.17	0.199	0.16-0.24	1	1.231	905/7756	93.30	246	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR22851057_trimmed_1.fastq.gz	GCF_000014505.1.fna	54.0971	47.1670	99.45	550.000	NA-NA	HIGH	NA-NA	550	485.505	6627/7865	99.45	28	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR22851057_trimmed_1.fastq.gz	GCF_000006865.1.fna	44.5564	50.1528	99.56	453.000	NA-NA	HIGH	NA-NA	453	422.900	8507/9757	99.56	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR22851057_trimmed_1.fastq.gz	GCF_018351295.1.fna	1.1992	1.9136	99.85	12.192	NA-NA	HIGH	NA-NA	10	12.192	13827/14497	99.85	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR22851057_trimmed_1.fastq.gz	GCF_000146045.2.fna	0.0697	0.4030	99.38	0.708	99.32-99.46	0.708	0.68-0.72	1	1.404	20844/49417	97.25	9	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR22851057_trimmed_1.fastq.gz	GCA_026225675.1.fna	0.0548	0.3381	99.57	0.557	99.48-99.66	0.557	0.54-0.57	1	1.319	19671/52676	96.87	0	JAPJTW010000001.1 Saccharomyces boulardii (nom. inval.) strain KCTC 13826BP contig1, whole genome shotgun sequence
SRR22851057_trimmed_1.fastq.gz	GCF_000014465.1.fna	0.0229	0.0255	98.25	0.232	97.78-98.61	0.232	0.20-0.26	1	1.134	1244/10002	93.50	13	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR22851058_trimmed_1.fastq.gz	GCF_000014505.1.fna	47.6621	39.0087	99.60	275.000	NA-NA	HIGH	NA-NA	275	250.509	6949/7865	99.60	32	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR22851058_trimmed_1.fastq.gz	GCF_000006865.1.fna	39.8629	42.1191	99.49	230.000	NA-NA	HIGH	NA-NA	230	213.838	8336/9757	99.49	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR22851058_trimmed_1.fastq.gz	GCF_018351295.1.fna	12.1322	18.1733	99.91	70.000	NA-NA	HIGH	NA-NA	70	95.993	14109/14497	99.91	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR22851058_trimmed_1.fastq.gz	GCF_000014465.1.fna	0.2230	0.2331	98.86	1.287	98.76-98.95	1.287	1.22-1.37	2	1.983	5113/10002	97.86	13	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR22851058_trimmed_1.fastq.gz	GCF_000146045.2.fna	0.0528	0.2866	99.44	0.304	99.29-99.58	0.304	0.29-0.32	1	1.196	11020/49417	95.27	3	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR22851058_trimmed_1.fastq.gz	GCF_000014525.1.fna	0.0466	0.0609	98.75	0.269	98.33-99.14	0.269	0.23-0.31	1	1.239	1975/11907	94.37	19	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR22851058_trimmed_1.fastq.gz	GCA_026225675.1.fna	0.0204	0.1184	99.44	0.118	99.11-99.70	0.118	0.11-0.13	1	1.068	4922/52676	92.64	0	JAPJTW010000001.1 Saccharomyces boulardii (nom. inval.) strain KCTC 13826BP contig1, whole genome shotgun sequence
SRR22851167_trimmed_1.fastq.gz	GCF_000014485.1.fna	55.8421	51.1664	99.73	475.000	NA-NA	HIGH	NA-NA	475	456.142	6997/7600	99.73	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR22851167_trimmed_1.fastq.gz	GCF_000006865.1.fna	27.1569	31.5759	99.26	231.000	NA-NA	HIGH	NA-NA	231	218.142	7752/9757	99.26	13	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR22851167_trimmed_1.fastq.gz	GCF_000015385.1.fna	13.7548	14.0685	98.94	117.000	NA-NA	HIGH	NA-NA	117	111.365	5577/7756	98.94	156	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR22851167_trimmed_1.fastq.gz	GCF_000014445.1.fna	1.8810	1.9191	99.24	16.000	NA-NA	HIGH	NA-NA	16	16.090	7000/8862	99.24	7	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR22851167_trimmed_1.fastq.gz	GCF_000056065.1.fna	0.9333	0.8555	99.48	7.938	NA-NA	HIGH	NA-NA	8	7.938	6323/7436	99.48	11	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR22851167_trimmed_1.fastq.gz	GCF_000026405.1.fna	0.3913	0.3648	99.05	3.329	NA-NA	HIGH	NA-NA	3	3.329	5908/7943	99.05	86	NC_010471.1 Leuconostoc citreum KM20, complete sequence
SRR22851167_trimmed_1.fastq.gz	GCF_009739535.1.fna	0.0407	0.0498	98.66	0.346	98.32-99.02	0.346	0.31-0.38	1	1.209	2035/10398	94.87	21	NZ_CP029971.1 Lentilactobacillus kefiri strain DH5 chromosome, complete genome
SRR22851168_trimmed_1.fastq.gz	GCF_000014485.1.fna	55.9304	51.2466	99.75	697.000	NA-NA	HIGH	NA-NA	697	676.891	7035/7600	99.75	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR22851168_trimmed_1.fastq.gz	GCF_000006865.1.fna	27.0424	31.4423	99.28	337.000	NA-NA	HIGH	NA-NA	337	316.844	7810/9757	99.28	13	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR22851168_trimmed_1.fastq.gz	GCF_000015385.1.fna	13.8823	14.1987	98.93	173.000	NA-NA	HIGH	NA-NA	173	163.317	5562/7756	98.93	177	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR22851168_trimmed_1.fastq.gz	GCF_000014445.1.fna	1.9259	1.9649	99.27	24.000	NA-NA	HIGH	NA-NA	24	23.868	7069/8862	99.27	8	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR22851168_trimmed_1.fastq.gz	GCF_000056065.1.fna	0.7962	0.7298	99.49	9.922	NA-NA	HIGH	NA-NA	10	9.922	6343/7436	99.49	11	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR22851168_trimmed_1.fastq.gz	GCF_000026405.1.fna	0.3627	0.3381	99.23	4.520	NA-NA	HIGH	NA-NA	4	4.520	6243/7943	99.23	87	NC_010471.1 Leuconostoc citreum KM20, complete sequence
SRR22851168_trimmed_1.fastq.gz	GCF_009739535.1.fna	0.0329	0.0402	99.40	0.410	99.21-99.65	0.410	0.37-0.44	1	1.252	2943/10398	96.01	2	NZ_CP029971.1 Lentilactobacillus kefiri strain DH5 chromosome, complete genome
SRR22851168_trimmed_1.fastq.gz	GCF_018351295.1.fna	0.0138	0.0228	95.94	0.172	95.10-96.55	0.172	0.14-0.22	1	0.984	734/14497	90.83	50	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR22851168_trimmed_1.fastq.gz	GCF_000014525.1.fna	0.0086	0.0123	95.24	0.107	93.88-96.71	0.107	0.06-0.16	1	1.128	289/11907	88.70	49	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR22851168_trimmed_1.fastq.gz	GCF_000014505.1.fna	0.0049	0.0044	98.32	0.061	96.30-100.40	0.061	0.03-0.10	1	1.080	286/7865	89.86	3	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR22859377_trimmed_1.fastq.gz	GCF_000026405.1.fna	83.8568	79.3744	99.79	9.213	NA-NA	HIGH	NA-NA	9	9.213	7451/7943	99.79	0	NC_010471.1 Leuconostoc citreum KM20, complete sequence
SRR22859377_trimmed_1.fastq.gz	GCF_000006865.1.fna	13.2219	15.6098	99.19	1.453	99.10-99.26	1.453	1.38-1.52	2	2.098	5806/9757	98.34	5	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR22859377_trimmed_1.fastq.gz	GCF_000209795.2.fna	2.0613	4.2293	98.64	0.226	98.30-99.00	0.226	0.19-0.26	1	1.419	2287/17194	93.70	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR22859377_trimmed_1.fastq.gz	GCF_000014505.1.fna	0.8600	0.7865	96.92	0.094	95.40-98.59	0.094	0.05-0.15	1	1.081	273/7865	89.73	1	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR22859378_trimmed_1.fastq.gz	GCF_000209795.2.fna	52.5490	69.5434	99.80	6.620	NA-NA	HIGH	NA-NA	6	6.620	16168/17194	99.80	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR22859378_trimmed_1.fastq.gz	GCF_000026405.1.fna	37.6017	22.9566	99.70	4.737	NA-NA	HIGH	NA-NA	4	4.737	7237/7943	99.70	0	NC_010471.1 Leuconostoc citreum KM20, complete sequence
SRR22859378_trimmed_1.fastq.gz	GCF_000006865.1.fna	9.8492	7.5000	99.42	1.241	99.32-99.49	1.241	1.18-1.31	2	2.272	5792/9757	98.33	5	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR22859379_trimmed_1.fastq.gz	GCF_000014505.1.fna	68.4632	57.1987	99.48	22.000	NA-NA	HIGH	NA-NA	22	21.464	6694/7865	99.48	1	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR22859379_trimmed_1.fastq.gz	GCF_000014465.1.fna	15.0005	16.0058	99.55	4.820	NA-NA	HIGH	NA-NA	4	4.820	8708/10002	99.55	0	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR22859379_trimmed_1.fastq.gz	GCF_018351295.1.fna	11.6131	17.7576	99.25	3.732	NA-NA	HIGH	NA-NA	3	3.732	11467/14497	99.25	43	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR22859379_trimmed_1.fastq.gz	GCF_000209795.2.fna	4.7346	8.8749	99.82	1.521	99.77-99.87	1.521	1.47-1.58	2	2.152	12709/17194	99.03	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR22859379_trimmed_1.fastq.gz	GCF_000026405.1.fna	0.1886	0.1631	95.82	0.061	93.15-96.05	0.061	0.06-0.14	1	1.725	138/7943	87.75	9	NC_010471.1 Leuconostoc citreum KM20, complete sequence
SRR22859380_trimmed_1.fastq.gz	GCF_000209795.2.fna	100.0000	100.0000	98.93	3.779	NA-NA	HIGH	NA-NA	3	3.779	12312/17194	98.93	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR23816540_trimmed_1.fastq.gz	GCA_000184455.3.fna	97.0641	99.7331	99.45	1.340	99.43-99.48	1.340	1.32-1.36	2	1.934	98808/158662	98.48	0	BA000049.1 Aspergillus oryzae RIB40 DNA, chromosome 1
SRR23816540_trimmed_1.fastq.gz	GCF_018351295.1.fna	2.9359	0.2669	95.77	0.041	93.43-96.09	0.041	0.04-0.08	1	1.020	151/14497	86.31	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR23816542_trimmed_1.fastq.gz	GCA_000184455.3.fna	80.0885	98.8026	99.52	81.000	NA-NA	HIGH	NA-NA	81	84.694	136750/158662	99.52	0	BA000049.1 Aspergillus oryzae RIB40 DNA, chromosome 1
SRR23816542_trimmed_1.fastq.gz	GCF_000014505.1.fna	19.7749	1.1791	98.94	20.000	NA-NA	HIGH	NA-NA	20	20.871	5656/7865	98.94	0	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR23816542_trimmed_1.fastq.gz	GCF_000209795.2.fna	0.1366	0.0183	95.16	0.138	94.19-96.42	0.138	0.09-0.19	1	2.594	497/17194	89.20	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR23816543_trimmed_1.fastq.gz	GCF_000014505.1.fna	46.7091	16.8547	99.80	27.000	NA-NA	HIGH	NA-NA	27	25.622	7393/7865	99.80	32	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR23816543_trimmed_1.fastq.gz	GCF_018351295.1.fna	39.7892	26.2780	99.85	23.000	NA-NA	HIGH	NA-NA	23	22.382	13859/14497	99.85	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR23816543_trimmed_1.fastq.gz	GCA_000184455.3.fna	7.2307	53.9833	99.40	4.180	NA-NA	HIGH	NA-NA	4	4.180	131573/158662	99.40	2	BA000049.1 Aspergillus oryzae RIB40 DNA, chromosome 1
SRR23816543_trimmed_1.fastq.gz	GCF_000014465.1.fna	3.2329	1.4899	99.70	1.869	99.65-99.76	1.869	1.78-1.96	2	2.471	7742/10002	99.18	12	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR23816543_trimmed_1.fastq.gz	GCF_000026405.1.fna	2.3071	0.8617	99.26	1.334	99.18-99.33	1.334	1.27-1.40	2	1.851	4666/7943	98.30	11	NC_010471.1 Leuconostoc citreum KM20, complete sequence
SRR23816543_trimmed_1.fastq.gz	GCF_000209795.2.fna	0.3573	0.2893	98.46	0.207	98.10-98.94	0.207	0.17-0.23	1	1.494	2006/17194	93.30	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR23816543_trimmed_1.fastq.gz	GCF_000014445.1.fna	0.2763	0.1129	98.71	0.160	97.98-99.25	0.160	0.13-0.20	1	1.198	888/8862	92.85	79	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR23816543_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.0534	0.0249	100.00	0.031	97.67-101.62	0.031	0.02-0.06	1	1.051	331/9757	89.66	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR23816543_trimmed_1.fastq.gz	GCF_000146045.2.fna	0.0440	0.1052	99.68	0.025	98.31-101.18	0.025	0.02-0.04	1	1.034	1122/49417	88.51	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR25203509_trimmed_1.fastq.gz	GCA_000184455.3.fna	98.9001	99.8795	99.46	5.971	NA-NA	HIGH	NA-NA	6	5.971	134048/158662	99.46	0	BA000049.1 Aspergillus oryzae RIB40 DNA, chromosome 1
SRR25203509_trimmed_1.fastq.gz	GCF_000209795.2.fna	1.0999	0.1205	98.97	0.066	97.90-99.94	0.066	0.05-0.09	1	0.923	975/17194	91.16	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR25203513_trimmed_1.fastq.gz	GCF_000209795.2.fna	82.1935	46.3006	99.05	7.140	NA-NA	HIGH	NA-NA	7	7.140	12788/17194	99.05	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR25203513_trimmed_1.fastq.gz	GCA_000184455.3.fna	8.7478	45.4414	99.39	0.760	99.36-99.42	0.760	0.75-0.77	1	1.457	69999/158662	97.39	1	BA000049.1 Aspergillus oryzae RIB40 DNA, chromosome 1
SRR25203513_trimmed_1.fastq.gz	GCF_000146045.2.fna	3.7113	6.1820	99.45	0.322	99.33-99.59	0.322	0.31-0.34	1	1.221	11500/49417	95.41	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR25203513_trimmed_1.fastq.gz	GCF_018351295.1.fna	3.5184	1.6168	99.12	0.306	98.89-99.40	0.306	0.27-0.33	1	1.178	2924/14497	94.97	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR25203513_trimmed_1.fastq.gz	GCF_000014505.1.fna	1.8291	0.4592	98.44	0.159	97.82-99.14	0.159	0.13-0.19	1	1.012	774/7865	92.79	13	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR25203514_trimmed_1.fastq.gz	GCF_018351295.1.fna	96.7364	91.7763	99.43	68.000	NA-NA	HIGH	NA-NA	68	68.714	12139/14497	99.43	25	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR25203514_trimmed_1.fastq.gz	GCF_000209795.2.fna	1.0263	1.1936	98.84	0.721	98.72-98.95	0.721	0.69-0.76	1	1.371	6282/17194	96.80	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR25203514_trimmed_1.fastq.gz	GCA_026225675.1.fna	0.7461	2.7379	99.18	0.524	99.10-99.26	0.524	0.51-0.54	1	1.295	16674/52676	96.36	0	JAPJTW010000001.1 Saccharomyces boulardii (nom. inval.) strain KCTC 13826BP contig1, whole genome shotgun sequence
SRR25203514_trimmed_1.fastq.gz	GCF_000014465.1.fna	0.5143	0.3405	97.66	0.362	97.22-98.04	0.362	0.32-0.41	1	1.207	1467/10002	94.00	8	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR25203514_trimmed_1.fastq.gz	GCF_000014505.1.fna	0.4975	0.2579	99.70	0.350	99.42-100.03	0.350	0.31-0.39	1	1.247	2150/7865	95.90	0	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR25203514_trimmed_1.fastq.gz	GCA_000184455.3.fna	0.2807	3.0107	99.14	0.197	99.02-99.25	0.197	0.19-0.20	1	1.127	21799/158662	93.80	0	BA000049.1 Aspergillus oryzae RIB40 DNA, chromosome 1
SRR25203514_trimmed_1.fastq.gz	GCF_000146045.2.fna	0.1987	0.6832	98.97	0.140	98.62-99.28	0.140	0.12-0.16	1	1.095	4677/49417	92.68	4	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR25203516_trimmed_1.fastq.gz	GCA_000184455.3.fna	100.0000	100.0000	99.49	1.561	99.47-99.51	1.561	1.54-1.58	2	2.085	106884/158662	98.73	0	BA000049.1 Aspergillus oryzae RIB40 DNA, chromosome 1
SRR25203523_trimmed_1.fastq.gz	GCF_000014505.1.fna	97.2571	89.5013	99.43	653.000	NA-NA	HIGH	NA-NA	653	581.205	6581/7865	99.43	30	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR25203523_trimmed_1.fastq.gz	GCF_018351295.1.fna	2.3830	4.0137	99.71	16.000	NA-NA	HIGH	NA-NA	16	16.128	13264/14497	99.71	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR25203523_trimmed_1.fastq.gz	GCA_000184455.3.fna	0.3306	6.2943	99.44	2.220	99.42-99.45	2.220	2.19-2.24	2	2.541	118776/158662	99.07	0	BA000049.1 Aspergillus oryzae RIB40 DNA, chromosome 1
SRR25203523_trimmed_1.fastq.gz	GCA_026225675.1.fna	0.0293	0.1907	99.34	0.197	99.13-99.53	0.197	0.18-0.21	1	1.118	7665/52676	93.97	0	JAPJTW010000001.1 Saccharomyces boulardii (nom. inval.) strain KCTC 13826BP contig1, whole genome shotgun sequence
SRR25203524_trimmed_1.fastq.gz	GCF_000014505.1.fna	96.2972	78.7630	99.30	381.000	NA-NA	HIGH	NA-NA	381	349.619	6319/7865	99.30	24	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR25203524_trimmed_1.fastq.gz	GCF_018351295.1.fna	2.0100	3.0089	99.68	7.953	NA-NA	HIGH	NA-NA	8	7.953	13135/14497	99.68	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR25203524_trimmed_1.fastq.gz	GCA_026225675.1.fna	0.9096	5.2664	99.22	3.599	NA-NA	HIGH	NA-NA	3	3.599	41260/52676	99.22	0	JAPJTW010000001.1 Saccharomyces boulardii (nom. inval.) strain KCTC 13826BP contig1, whole genome shotgun sequence
SRR25203524_trimmed_1.fastq.gz	GCA_000184455.3.fna	0.7578	12.8236	99.22	2.998	NA-NA	HIGH	NA-NA	3	2.998	124605/158662	99.22	0	BA000049.1 Aspergillus oryzae RIB40 DNA, chromosome 1
SRR25203524_trimmed_1.fastq.gz	GCF_000146045.2.fna	0.0254	0.1380	98.34	0.101	97.94-98.68	0.101	0.09-0.11	1	1.115	2821/49417	91.18	10	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR25203535_trimmed_1.fastq.gz	GCF_000014505.1.fna	81.5847	17.8271	99.02	16.000	NA-NA	HIGH	NA-NA	16	15.998	5787/7865	99.02	0	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR25203535_trimmed_1.fastq.gz	GCA_000184455.3.fna	18.1527	82.0679	99.34	3.560	NA-NA	HIGH	NA-NA	3	3.560	129073/158662	99.34	0	BA000049.1 Aspergillus oryzae RIB40 DNA, chromosome 1
SRR25203535_trimmed_1.fastq.gz	GCF_018351295.1.fna	0.2626	0.1050	98.67	0.052	97.34-100.27	0.052	0.03-0.08	1	0.984	504/14497	89.73	9	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR25393912_trimmed_1.fastq.gz	GCF_000014485.1.fna	100.0000	100.0000	97.34	0.085	95.89-99.51	0.085	0.04-0.14	1	1.033	271/7600	89.80	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR25393915_trimmed_1.fastq.gz	GCF_000014445.1.fna	100.0000	100.0000	98.28	0.279	97.80-98.76	0.279	0.23-0.33	1	1.429	1270/8862	93.93	0	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR25393919_trimmed_1.fastq.gz	GCF_000006865.1.fna	100.0000	100.0000	98.51	0.053	96.72-100.99	0.053	0.02-0.09	1	1.045	314/9757	89.51	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR25394006_trimmed_1.fastq.gz	GCF_018351295.1.fna	33.6473	41.5649	99.17	1.261	99.10-99.26	1.261	1.20-1.32	2	2.418	8094/14497	98.14	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR25394006_trimmed_1.fastq.gz	GCF_000014465.1.fna	28.1474	24.2633	98.92	1.055	98.81-99.06	1.055	0.99-1.11	1	1.757	4700/10002	97.59	15	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR25394006_trimmed_1.fastq.gz	GCF_000014445.1.fna	16.4070	12.5447	98.81	0.615	98.62-99.02	0.615	0.57-0.66	1	1.511	2833/8862	96.39	23	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR25394006_trimmed_1.fastq.gz	GCF_000006865.1.fna	5.3530	4.6643	98.27	0.201	97.68-98.69	0.201	0.17-0.24	1	1.112	1033/9757	93.01	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR25394006_trimmed_1.fastq.gz	GCF_000026405.1.fna	5.3482	3.7363	97.09	0.200	96.31-97.87	0.200	0.16-0.26	1	1.825	600/7943	92.01	66	NC_010471.1 Leuconostoc citreum KM20, complete sequence
SRR25394006_trimmed_1.fastq.gz	GCF_000014545.1.fna	4.1153	3.9387	96.19	0.154	95.26-97.19	0.154	0.10-0.21	1	1.542	456/10467	90.39	124	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
SRR25394006_trimmed_1.fastq.gz	GCF_000209795.2.fna	4.0428	6.1222	98.56	0.152	98.06-99.04	0.152	0.13-0.17	1	1.128	1544/17194	92.52	1	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR25394006_trimmed_1.fastq.gz	GCF_000014525.1.fna	2.9389	3.1656	99.00	0.110	98.29-99.81	0.110	0.08-0.14	1	1.131	982/11907	92.27	14	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR25394008_trimmed_1.fastq.gz	GCF_000014465.1.fna	93.7465	92.5972	98.77	18.000	NA-NA	HIGH	NA-NA	18	16.477	6812/10002	98.77	0	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR25394008_trimmed_1.fastq.gz	GCF_018351295.1.fna	3.0051	4.2538	96.70	0.577	96.45-96.98	0.577	0.51-0.62	1	1.759	2370/14497	94.33	31	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR25394008_trimmed_1.fastq.gz	GCF_000014445.1.fna	2.4022	2.1046	98.66	0.461	98.42-98.93	0.461	0.41-0.51	1	1.483	2234/8862	95.65	2	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR25394008_trimmed_1.fastq.gz	GCF_000014525.1.fna	0.8461	1.0444	95.68	0.162	94.67-96.50	0.162	0.12-0.22	1	1.564	498/11907	90.27	20	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR25394817_trimmed_1.fastq.gz	GCF_000006865.1.fna	54.3771	53.8976	99.64	998.000	NA-NA	HIGH	NA-NA	998	1006.704	8721/9757	99.64	14	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR25394817_trimmed_1.fastq.gz	GCF_000014545.1.fna	33.9993	37.0153	98.40	624.000	NA-NA	HIGH	NA-NA	624	721.010	6355/10467	98.40	705	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
SRR25394817_trimmed_1.fastq.gz	GCF_000014485.1.fna	11.6055	9.0650	100.00	213.000	NA-NA	HIGH	NA-NA	213	241.846	7592/7600	100.00	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR25394817_trimmed_1.fastq.gz	GCF_000014525.1.fna	0.0180	0.0221	99.42	0.331	99.15-99.71	0.331	0.30-0.36	1	1.213	2831/11907	95.47	0	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR25394844_trimmed_1.fastq.gz	GCF_000006865.1.fna	79.5324	79.0941	99.82	32.000	NA-NA	HIGH	NA-NA	32	31.833	9241/9757	99.82	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR25394844_trimmed_1.fastq.gz	GCF_000014545.1.fna	15.5414	16.9765	99.09	6.253	NA-NA	HIGH	NA-NA	6	6.253	7882/10467	99.09	695	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
SRR25394844_trimmed_1.fastq.gz	GCF_000014485.1.fna	4.1714	3.2691	99.53	1.678	99.44-99.59	1.678	1.59-1.76	2	2.242	5342/7600	98.87	16	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR25394844_trimmed_1.fastq.gz	GCF_000015385.1.fna	0.7548	0.6603	99.06	0.304	98.61-99.42	0.304	0.27-0.35	1	1.154	1520/7756	94.88	13	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
