Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR16950698_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	0.5863	0.4184	96.70	7.674	NA-NA	HIGH	NA-NA	7	7.674	3054/8642	96.70	3195	WK023-1-L-48h-02G3_S117_k141_1117
SRR16950698_trimmed_1.fastq.gz	MortensenS_xxxx__WK031-1-L-48h-03B2_S30__bin.1.fa	0.5567	0.4036	98.70	7.287	NA-NA	HIGH	NA-NA	7	7.287	5840/8772	98.70	2317	WK031-1-L-48h-03B2_S30_k141_309
SRR16950698_trimmed_1.fastq.gz	ODFM-BA-A-0067-003_Leuconostoc_mesenteroides_subsp._mesenteroides_CBA3607.fa	0.3181	0.2104	98.84	4.164	NA-NA	HIGH	NA-NA	3	4.164	5574/7995	98.84	1205	ODFM-BA-A-0067-003_Leuconostoc_mesenteroides_subsp._mesenteroides_CBA3607_CP046062.1 Leuconostoc mesenteroides subsp. mesenteroides strain CBA3607 chromosome, complete genome
SRR16950698_trimmed_1.fastq.gz	GCF_001434055.1_ASM143405v1_genomic.fa	0.2690	0.2508	98.05	3.521	NA-NA	HIGH	NA-NA	3	3.521	6279/11550	98.05	400	GCF_001434055.1_ASM143405v1_genomic_NZ_AZCZ01000001.1 Levilactobacillus parabrevis ATCC 53295 Scaffold1, whole genome shotgun sequence
SRR16950698_trimmed_1.fastq.gz	YasirM_2022__SRR18334997__bin.9.fa	0.2687	0.1654	98.98	3.517	NA-NA	HIGH	NA-NA	3	3.517	5399/7417	98.98	221	NODE_40_length_40498_cov_22.0000_ID_3016
SRR16950698_trimmed_1.fastq.gz	LeechJ_2020__ERS3967742__bin.3.fa	0.1481	0.6120	99.85	1.939	99.82-99.88	1.939	1.89-1.98	2	2.734	40842/49999	99.35	0	ERS3967742_k141_58
SRR16950698_trimmed_1.fastq.gz	FranciosaI_2021__SRR12227952__bin.4.fa	0.1449	0.1565	97.81	1.897	97.74-97.87	1.897	1.81-1.99	2	2.565	5792/13068	97.41	1330	NODE_4_length_136482_cov_25.9989_ID_213579
SRR16950698_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602153__bin.4.fa	0.1444	0.2066	98.75	1.890	98.69-98.81	1.890	1.81-1.97	2	2.606	10110/17572	98.23	28	NODE_1_length_695767_cov_46.0000_ID_85857
SRR16950698_trimmed_1.fastq.gz	YuY_2022__SRR16950702__bin.15.fa	0.1313	0.1193	99.78	1.719	99.71-99.85	1.719	1.63-1.80	2	2.481	8299/10833	99.14	0	NODE_20_length_111749_cov_59.3787_ID_38744
SRR16950698_trimmed_1.fastq.gz	YuY_2022__SRR16950700__bin.19.fa	0.1034	0.0620	99.84	1.354	99.75-99.92	1.354	1.28-1.43	2	1.937	5158/7305	98.88	0	NODE_60_length_69008_cov_15.0006_ID_75507
SRR16950698_trimmed_1.fastq.gz	GCF_003946095.1_ASM394609v1_genomic.fa	0.0870	0.0723	98.97	1.138	98.87-99.08	1.138	1.07-1.20	1	1.778	4961/9939	97.78	189	GCF_003946095.1_ASM394609v1_genomic_NZ_RHOD01000001.1 Levilactobacillus lindianensis strain 220-4 contig1, whole genome shotgun sequence
SRR16950698_trimmed_1.fastq.gz	YuY_2022__SRR16950700__bin.23.fa	0.0838	0.0592	99.61	1.097	99.51-99.70	1.097	1.04-1.15	1	1.796	4945/8371	98.32	6	NODE_137_length_39565_cov_54.0000_ID_37700
SRR16950698_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	0.0827	0.1110	97.40	1.082	97.28-97.53	1.082	1.01-1.13	2	2.645	4655/15952	96.10	779	AF15_k141_25
SRR16950698_trimmed_1.fastq.gz	MAG_107.fa	0.0757	0.0344	99.21	0.990	99.01-99.34	0.990	0.91-1.07	2	2.794	2691/5466	97.74	26	MAG_107_0
SRR16950698_trimmed_1.fastq.gz	MAG_183.fa	0.0740	0.1191	99.27	0.969	99.19-99.36	0.969	0.93-1.00	1	1.670	9519/19273	97.75	0	MAG_183_0
SRR16950698_trimmed_1.fastq.gz	FontanaF_2023__SRR20746838__bin.11.fa	0.0614	0.0400	97.82	0.803	97.64-98.02	0.803	0.74-0.87	1	1.535	2230/7829	96.03	77	NODE_1_length_180989_cov_16.9995_ID_3968
SRR16950698_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	0.0593	0.0469	98.95	0.776	98.81-99.11	0.776	0.72-0.82	1	1.493	3654/9278	97.04	209	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome
SRR16950698_trimmed_1.fastq.gz	GCF_000298875.1_ASM29887v1_genomic.fa	0.0577	0.0390	99.24	0.755	99.06-99.41	0.755	0.70-0.81	1	1.493	3418/8160	97.23	60	GCF_000298875.1_ASM29887v1_genomic_NC_018631.1 Leuconostoc gelidum JB7, complete sequence
SRR16950698_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q06-25__bin.5.fa	0.0472	0.0405	97.52	0.617	97.31-97.73	0.617	0.56-0.66	1	1.393	2163/10208	95.12	92	Q06-25_k141_1135
SRR16950698_trimmed_1.fastq.gz	YouL_2022__SRR13308521__bin.12.fa	0.0466	0.0348	98.63	0.610	98.45-98.82	0.610	0.56-0.65	1	1.442	2698/8997	96.19	28	NODE_365_length_36968_cov_6.0000_ID_52786
SRR16950698_trimmed_1.fastq.gz	GCF_003946265.1_ASM394626v1_genomic.fa	0.0436	0.0419	97.00	0.570	96.78-97.28	0.570	0.51-0.62	1	1.368	2101/11496	94.67	466	GCF_003946265.1_ASM394626v1_genomic_NZ_RHNO01000001.1 Levilactobacillus yonginensis strain JCM 18023 contig1, whole genome shotgun sequence
SRR16950698_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	0.0334	0.0335	98.34	0.437	98.10-98.58	0.437	0.40-0.47	1	1.247	2548/12064	95.11	53	NODE_1_length_333540_cov_36.9994_ID_1661
SRR16950698_trimmed_1.fastq.gz	GCF_003946345.1_ASM394634v1_genomic.fa	0.0304	0.0295	95.64	0.398	95.24-96.11	0.398	0.34-0.46	1	1.462	1088/11396	92.70	1197	GCF_003946345.1_ASM394634v1_genomic_NZ_RHNY01000001.1 Levilactobacillus tongjiangensis strain 218-10 contig1, whole genome shotgun sequence
SRR16950698_trimmed_1.fastq.gz	GCF_005405105.1_ASM540510v1_genomic.fa	0.0267	0.0296	99.40	0.350	99.14-99.64	0.350	0.32-0.37	1	1.246	3367/13377	95.65	97	GCF_005405105.1_ASM540510v1_genomic_NZ_BJDK01000001.1 Lactiplantibacillus dongliensis strain 218-3 contig1, whole genome shotgun sequence
SRR16950698_trimmed_1.fastq.gz	YuY_2022__SRR16950700__bin.25.fa	0.0249	0.0188	99.37	0.326	99.07-99.70	0.326	0.29-0.36	1	1.497	2093/9054	95.39	26	NODE_144_length_38003_cov_20.0000_ID_27523
SRR16950698_trimmed_1.fastq.gz	LeechJ_2020__ERS3967741__bin.9.fa	0.0239	0.0158	97.91	0.312	97.42-98.32	0.312	0.27-0.36	1	1.207	1116/7988	93.85	1192	ERS3967741_k141_666
SRR16950698_trimmed_1.fastq.gz	GCF_012396435.1_ASM1239643v1_genomic.fa	0.0236	0.0153	98.86	0.309	98.47-99.23	0.309	0.27-0.35	1	1.188	1586/7927	94.94	187	GCF_012396435.1_ASM1239643v1_genomic_NZ_JAAXPM010000001.1 Weissella hellenica strain CCUG 33494 SS2012_1, whole genome shotgun sequence
SRR16950698_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_30__bin.3.fa	0.0233	0.0186	97.47	0.306	97.12-97.91	0.306	0.25-0.35	1	1.190	1172/9525	93.46	150	DF_30_k141_145
SRR16950698_trimmed_1.fastq.gz	GCF_001436675.1_ASM143667v1_genomic.fa	0.0227	0.0180	99.37	0.298	99.01-99.72	0.298	0.26-0.33	1	1.277	2184/9480	95.37	88	GCF_001436675.1_ASM143667v1_genomic_NZ_AYZH01000001.1 Levilactobacillus senmaizukei DSM 21775 = NBRC 103853 strain DSM 21775 Scaffold1, whole genome shotgun sequence
SRR16950698_trimmed_1.fastq.gz	GCF_001435525.1_ASM143552v1_genomic.fa	0.0222	0.0234	98.59	0.290	98.23-99.00	0.290	0.25-0.32	1	1.215	2123/12555	94.43	515	GCF_001435525.1_ASM143552v1_genomic_NZ_AZDP01000049.1 Levilactobacillus koreensis JCM 16448 NODE_100, whole genome shotgun sequence
SRR16950698_trimmed_1.fastq.gz	MAG_515.fa	0.0215	0.0173	98.80	0.281	98.40-99.22	0.281	0.24-0.32	1	1.157	1646/9692	94.44	51	MAG_515_0
SRR16950698_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_229__bin.10.fa	0.0202	0.0113	98.65	0.265	98.13-99.15	0.265	0.22-0.31	1	1.136	1033/6739	94.13	119	NODE_1_length_371145_cov_15.9998_ID_63609
SRR16950698_trimmed_1.fastq.gz	GCF_003946335.1_ASM394633v1_genomic.fa	0.0195	0.0209	98.89	0.255	98.47-99.29	0.255	0.22-0.29	1	1.228	2166/12774	94.44	310	GCF_003946335.1_ASM394633v1_genomic_NZ_RHNX01000001.1 Levilactobacillus fujinensis strain 218-6 contig1, whole genome shotgun sequence
SRR16950698_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS01-29__bin.2.fa	0.0179	0.0134	98.56	0.235	98.05-99.14	0.235	0.19-0.28	1	1.316	1225/8985	93.77	78	TGS01-29_k141_314
SRR16950698_trimmed_1.fastq.gz	YouL_2022__SRR13308526__bin.24.fa	0.0157	0.0257	98.24	0.206	97.90-98.50	0.206	0.19-0.23	1	1.134	2122/19793	93.05	251	NODE_37_length_141872_cov_18.1171_ID_20191
SRR16950698_trimmed_1.fastq.gz	GCF_001434135.1_ASM143413v1_genomic.fa	0.0157	0.0168	99.16	0.205	98.74-99.62	0.205	0.17-0.23	1	1.176	1928/12866	94.06	162	GCF_001434135.1_ASM143413v1_genomic_NZ_AZEB01000001.1 Lentilactobacillus kisonensis DSM 19906 = JCM 15041 strain DSM 19906 Scaffold1, whole genome shotgun sequence
SRR16950698_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q01-30__bin.12.fa	0.0150	0.0245	98.31	0.196	97.96-98.65	0.196	0.17-0.22	1	1.108	2084/19864	92.99	0	Q01-30_k141_83
SRR16950698_trimmed_1.fastq.gz	MagliuloR_2024__SRR28235345__bin.5.fa	0.0145	0.0146	97.93	0.189	97.31-98.32	0.189	0.16-0.22	1	1.108	1099/12198	92.53	26	NODE_8_length_108249_cov_16.9982_ID_47659
SRR16950698_trimmed_1.fastq.gz	LeechJ_xxxx__AF94__bin.2.fa	0.0144	0.0107	97.33	0.189	96.65-97.91	0.189	0.15-0.24	1	1.092	662/8895	91.96	0	AF94_k141_14
SRR16950698_trimmed_1.fastq.gz	ODFM-BA-A-0086-005_Weissella_koreensis_CBA3615.fa	0.0139	0.0075	98.19	0.182	97.52-98.91	0.182	0.14-0.23	1	1.078	614/6115	92.85	49	ODFM-BA-A-0086-005_Weissella_koreensis_CBA3615_CP046070.1 Weissella koreensis strain CBA3615 chromosome
SRR16950698_trimmed_1.fastq.gz	GCF_001436255.1_ASM143625v1_genomic.fa	0.0137	0.0140	99.01	0.180	98.54-99.41	0.180	0.16-0.21	1	1.143	1509/12355	93.44	89	GCF_001436255.1_ASM143625v1_genomic_NZ_AZEI01000007.1 Lentilactobacillus rapi DSM 19907 = JCM 15042 strain DSM 19907 NODE_10, whole genome shotgun sequence
SRR16950698_trimmed_1.fastq.gz	FontanaF_2023__SRR20746869__bin.1.fa	0.0123	0.0133	97.05	0.161	96.30-97.73	0.161	0.12-0.21	1	1.100	761/12958	91.26	501	NODE_117_length_29172_cov_5.0000_ID_19762
SRR16950698_trimmed_1.fastq.gz	GCF_005404945.1_ASM540494v1_genomic.fa	0.0123	0.0127	97.57	0.161	96.94-98.14	0.161	0.13-0.20	1	1.127	888/12634	91.79	187	GCF_005404945.1_ASM540494v1_genomic_NZ_BJDG01000001.1 Lactiplantibacillus pingfangensis strain 382-1 contig1, whole genome shotgun sequence
SRR16950698_trimmed_1.fastq.gz	GCF_010306265.1_ASM1030626v1_genomic.fa	0.0120	0.0080	96.43	0.157	95.62-97.64	0.157	0.09-0.20	1	1.225	466/7975	91.25	428	GCF_010306265.1_ASM1030626v1_genomic_NZ_BLKA01000001.1 Weissella sagaensis strain X0278 contig1, whole genome shotgun sequence
SRR16950698_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_96__bin.15.fa	0.0117	0.0105	98.03	0.153	97.28-98.89	0.153	0.12-0.19	1	1.249	840/10778	92.10	44	DF_96_k141_700
SRR16950698_trimmed_1.fastq.gz	MAG_72.fa	0.0104	0.0174	98.62	0.136	98.16-99.13	0.136	0.11-0.16	1	1.074	1658/20055	92.27	0	MAG_72_0
SRR16950698_trimmed_1.fastq.gz	PB_bin.2.fa	0.0102	0.0096	97.60	0.134	96.76-98.50	0.134	0.10-0.17	1	1.171	700/11577	91.35	97	PB_bin.2_k77_35834
SRR16950698_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_277__bin.12.fa	0.0087	0.0127	98.27	0.114	97.50-98.98	0.114	0.09-0.14	1	1.056	1115/17824	91.45	0	NODE_4_length_117675_cov_11.9994_ID_3948
SRR16950698_trimmed_1.fastq.gz	ODFM-BA-A-0009-005_Bacillus_velezensis_YJ11-1-4.fa	0.0084	0.0120	96.77	0.110	95.73-97.72	0.110	0.08-0.15	1	1.113	628/16703	89.96	159	ODFM-BA-A-0009-005_Bacillus_velezensis_YJ11-1-4_NZ_CP011347.1 Bacillus velezensis strain YJ11-1-4 chromosome, complete genome
SRR16950698_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_245__bin.2.fa	0.0084	0.0045	95.85	0.110	94.33-97.96	0.110	0.05-0.18	1	1.194	191/6553	89.22	88	NODE_1_length_160535_cov_17.2789_ID_55527
SRR16950698_trimmed_1.fastq.gz	FontanaF_2023__SRR20746851__bin.6.fa	0.0083	0.0155	98.17	0.109	97.50-98.70	0.109	0.09-0.13	1	1.067	1321/22629	91.24	142	NODE_1_length_87421_cov_11.0000_ID_9656
SRR16950698_trimmed_1.fastq.gz	EBC_134.7.fa	0.0079	0.0163	97.17	0.103	96.31-97.86	0.103	0.08-0.13	1	1.070	1015/25164	90.16	291	EBC_134.7_EBC_134_scaffold_2638
SRR16950698_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS06-22__bin.9.fa	0.0074	0.0225	98.27	0.097	97.71-98.81	0.097	0.08-0.11	1	1.050	1974/36473	91.02	24	TGS06-22_k141_21
SRR16950698_trimmed_1.fastq.gz	MortensenS_xxxx__WK038-1-L-48h-03E3_S58__bin.1.fa	0.0072	0.0217	98.88	0.095	98.30-99.35	0.095	0.08-0.11	1	1.050	2305/36208	91.50	0	WK038-1-L-48h-03E3_S58_k141_11
SRR16950698_trimmed_1.fastq.gz	MortensenS_xxxx__WK065-1-L-08h-05B1_S62__bin.1.fa	0.0070	0.0268	97.52	0.091	96.86-98.08	0.091	0.08-0.11	1	1.052	1792/44775	90.14	6	WK065-1-L-08h-05B1_S62_k141_23
SRR16950698_trimmed_1.fastq.gz	TomarS_2023__SRR15925267__bin.15.fa	0.0067	0.0094	98.24	0.088	97.17-99.19	0.088	0.07-0.12	1	1.058	815/16868	90.69	38	NODE_1_length_226747_cov_170.6923_ID_63368
SRR16950698_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__M-29__bin.23.fa	0.0055	0.0070	96.89	0.072	95.51-98.51	0.072	0.04-0.11	1	1.040	402/15317	88.92	24	M-29_k141_77
SRR16950698_trimmed_1.fastq.gz	MortensenS_xxxx__WK029-2-G-48h-04A5_S105__bin.1.fa	0.0051	0.0042	97.01	0.067	95.05-98.90	0.067	0.04-0.13	1	1.066	256/9913	88.87	232	WK029-2-G-48h-04A5_S105_k141_65
SRR16950698_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__V-21__bin.39.fa	0.0050	0.0057	95.72	0.065	93.83-97.74	0.065	0.03-0.12	1	1.032	221/13564	87.56	1	V-21_k141_653
SRR16950698_trimmed_1.fastq.gz	EBC_147.23.fa	0.0049	0.0092	97.45	0.064	96.11-98.75	0.064	0.04-0.10	1	1.040	620/22448	89.07	27	EBC_147.23_EBC_147_scaffold_41
SRR16950698_trimmed_1.fastq.gz	MAG_30.fa	0.0048	0.0063	95.09	0.063	92.97-96.64	0.063	0.04-0.12	1	1.680	197/15164	86.93	182	MAG_30_0
SRR16950698_trimmed_1.fastq.gz	MortensenS_xxxx__WK007-2-G-48h-01D1_S7__bin.5.fa	0.0044	0.0015	100.00	0.057	98.49-102.28	0.057	0.03-0.10	1	1.035	256/4143	91.41	0	WK007-2-G-48h-01D1_S7_k141_50
SRR16950698_trimmed_1.fastq.gz	ODFM-BA-A-0160-001_Vibrio_casei_JB196.fa	0.0043	0.0062	96.69	0.057	95.04-98.85	0.057	0.03-0.10	1	1.028	326/16767	88.06	1	ODFM-BA-A-0160-001_Vibrio_casei_JB196_NZ_QPGL01000001.1 Vibrio casei strain JB196 SAMN07141174.101, whole genome shotgun sequence
SRR16950698_trimmed_1.fastq.gz	GCF_003946555.1_ASM394655v1_genomic.fa	0.0038	0.0036	98.44	0.050	96.59-100.03	0.050	0.03-0.08	1	1.149	362/11392	89.47	39	GCF_003946555.1_ASM394655v1_genomic_NZ_RHOO01000001.1 Companilactobacillus hulinensis strain 8-1(1) contig1, whole genome shotgun sequence
SRR16950698_trimmed_1.fastq.gz	GCA_003243815.1_ASM324381v1_genomic.fa	0.0032	0.0162	97.99	0.042	96.84-98.96	0.042	0.03-0.06	1	1.027	1313/59815	88.41	10	GCA_003243815.1_ASM324381v1_genomic_QELA01000001.1 [Candida] sake strain CBA6005 contig1, whole genome shotgun sequence
SRR16950698_trimmed_1.fastq.gz	GCF_003946625.1_ASM394662v1_genomic.fa	0.0032	0.0026	97.80	0.041	95.43-98.89	0.041	0.03-0.09	1	1.030	199/9817	88.18	32	GCF_003946625.1_ASM394662v1_genomic_NZ_RHOR01000001.1 Companilactobacillus kedongensis strain 116-2 contig1, whole genome shotgun sequence
SRR16950698_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811283__bin.7.fa	0.0029	0.0048	98.28	0.038	96.44-100.12	0.038	0.02-0.07	1	1.023	435/20203	88.35	37	NODE_1_length_536316_cov_18.9998_ID_14722
SRR16950698_trimmed_1.fastq.gz	MAG_34.fa	0.0023	0.0021	99.43	0.031	96.74-100.64	0.031	0.02-0.06	1	1.015	266/10569	88.80	0	MAG_34_0
SRR16950698_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__GO005_71775__bin.6.fa	0.0019	0.0079	98.71	0.024	97.31-100.49	0.024	0.01-0.04	1	1.028	830/51361	87.54	2	GO005_71775_k141_129
SRR16950698_trimmed_1.fastq.gz	GCF_007833675.1_ASM783367v1_genomic.fa	0.0015	0.0031	98.51	0.020	95.17-98.76	0.020	0.02-0.05	1	1.010	303/24369	86.80	0	GCF_007833675.1_ASM783367v1_genomic_NZ_CP031708.1 Pedobacter suwonensis strain Fj_001 chromosome, complete genome
SRR16950699_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	53.8412	63.8311	99.87	560.000	NA-NA	HIGH	NA-NA	560	562.326	13069/13589	99.87	5	NODE_1_length_274429_cov_22.9992_ID_7781
SRR16950699_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	17.9791	13.3525	99.89	187.000	NA-NA	HIGH	NA-NA	187	205.183	7965/8251	99.89	4	ERS3967691_k141_96
SRR16950699_trimmed_1.fastq.gz	MAG_501.fa	7.2109	6.2869	99.52	75.000	NA-NA	HIGH	NA-NA	75	75.078	8361/9710	99.52	1	MAG_501_0
SRR16950699_trimmed_1.fastq.gz	MAG_116.fa	2.4036	1.0410	98.15	25.000	NA-NA	HIGH	NA-NA	25	24.331	2621/4679	98.15	722	MAG_116_0
SRR16950699_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	2.3075	1.7588	96.35	24.000	NA-NA	HIGH	NA-NA	24	22.861	2727/8642	96.35	3029	WK023-1-L-48h-02G3_S117_k141_1117
SRR16950699_trimmed_1.fastq.gz	YuY_2022__SRR16950700__bin.23.fa	2.1152	1.5958	99.97	22.000	NA-NA	HIGH	NA-NA	22	22.324	8287/8371	99.97	0	NODE_137_length_39565_cov_54.0000_ID_37700
SRR16950699_trimmed_1.fastq.gz	MAG_107.fa	1.7306	0.8403	99.65	18.000	NA-NA	HIGH	NA-NA	18	12.324	4897/5466	99.65	38	MAG_107_0
SRR16950699_trimmed_1.fastq.gz	YulandiA_2020__SRS6115052__bin.21.fa	1.6345	1.1560	99.30	17.000	NA-NA	HIGH	NA-NA	17	17.057	6389/7955	99.30	24	SRS6115052_k141_129
SRR16950699_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602153__bin.4.fa	1.6345	2.4982	99.02	17.000	NA-NA	HIGH	NA-NA	17	17.019	12945/17572	99.02	76	NODE_1_length_695767_cov_46.0000_ID_85857
SRR16950699_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	1.5383	1.0388	98.98	16.000	NA-NA	HIGH	NA-NA	16	15.815	5662/7783	98.98	83	WK002-1-L-48h-01F6_S30_k141_2565
SRR16950699_trimmed_1.fastq.gz	YuY_2022__SRR16950702__bin.15.fa	1.4266	1.3845	99.93	14.838	NA-NA	HIGH	NA-NA	14	14.838	10601/10833	99.93	2	NODE_20_length_111749_cov_59.3787_ID_38744
SRR16950699_trimmed_1.fastq.gz	MortensenS_xxxx__WK031-1-L-48h-03B2_S30__bin.1.fa	1.3445	1.0410	99.72	13.984	NA-NA	HIGH	NA-NA	14	13.984	8051/8772	99.72	16	WK031-1-L-48h-03B2_S30_k141_309
SRR16950699_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	1.2273	0.7954	99.14	12.765	NA-NA	HIGH	NA-NA	12	12.765	5648/7379	99.14	35	WK028-2-L-48h-03A1_S20_k141_3165
SRR16950699_trimmed_1.fastq.gz	YuY_2022__SRR16950700__bin.19.fa	0.7067	0.4525	99.96	7.351	NA-NA	HIGH	NA-NA	7	7.351	7210/7305	99.96	0	NODE_60_length_69008_cov_15.0006_ID_75507
SRR16950699_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	0.6618	0.5590	98.99	6.884	NA-NA	HIGH	NA-NA	7	6.884	6780/9278	98.99	205	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome
SRR16950699_trimmed_1.fastq.gz	YuY_2022__SRR16950700__bin.25.fa	0.6533	0.5269	99.90	6.795	NA-NA	HIGH	NA-NA	6	6.795	8784/9054	99.90	33	NODE_144_length_38003_cov_20.0000_ID_27523
SRR16950699_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	0.5687	0.8156	98.38	5.915	NA-NA	HIGH	NA-NA	11	5.915	9618/15952	98.38	927	AF15_k141_25
SRR16950699_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	0.1588	0.1400	97.32	1.652	97.22-97.43	1.652	1.53-1.74	2	2.196	3573/10040	96.72	157	NODE_36_length_112572_cov_15.0000_ID_47355
SRR16950699_trimmed_1.fastq.gz	FontanaF_2023__SRR20746838__bin.11.fa	0.1415	0.0984	96.95	1.472	96.84-97.12	1.472	1.34-1.55	2	2.223	2333/7829	96.17	1423	NODE_1_length_180989_cov_16.9995_ID_3968
SRR16950699_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q01-30__bin.12.fa	0.0965	0.1692	98.98	1.004	98.88-99.09	1.004	0.96-1.04	1	1.640	9154/19864	97.53	0	Q01-30_k141_83
SRR16950699_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_418__bin.8.fa	0.0956	0.0711	98.92	0.994	98.79-99.08	0.994	0.92-1.05	1	1.959	3775/8364	97.47	34	NODE_1_length_253996_cov_27.9987_ID_4007
SRR16950699_trimmed_1.fastq.gz	YouL_2022__SRR13308521__bin.12.fa	0.0731	0.0583	98.72	0.761	98.54-98.91	0.761	0.70-0.81	1	1.611	3228/8997	96.75	9	NODE_365_length_36968_cov_6.0000_ID_52786
SRR16950699_trimmed_1.fastq.gz	TomarS_2023__SRR15925267__bin.15.fa	0.0637	0.0953	99.73	0.663	99.58-99.87	0.663	0.63-0.70	1	1.407	7527/16868	97.43	8	NODE_1_length_226747_cov_170.6923_ID_63368
SRR16950699_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q06-25__bin.5.fa	0.0574	0.0527	97.63	0.597	97.42-97.86	0.597	0.54-0.64	1	1.396	2188/10208	95.15	95	Q06-25_k141_1135
SRR16950699_trimmed_1.fastq.gz	ODFM-BA-A-0009-005_Bacillus_velezensis_YJ11-1-4.fa	0.0428	0.0653	98.78	0.445	98.56-98.99	0.445	0.41-0.48	1	1.262	4113/16703	95.58	195	ODFM-BA-A-0009-005_Bacillus_velezensis_YJ11-1-4_NZ_CP011347.1 Bacillus velezensis strain YJ11-1-4 chromosome, complete genome
SRR16950699_trimmed_1.fastq.gz	MagliuloR_2024__SRR28235377__bin.1.fa	0.0386	0.0215	97.56	0.401	97.13-98.00	0.401	0.34-0.46	1	1.244	972/6328	94.14	1	NODE_258_length_11194_cov_5.9967_ID_68869
SRR16950699_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_256__bin.2.fa	0.0341	0.0259	95.78	0.354	95.26-96.24	0.354	0.30-0.42	1	1.212	679/8666	92.11	426	NODE_1_length_428318_cov_12.9998_ID_8660
SRR16950699_trimmed_1.fastq.gz	MAG_30.fa	0.0264	0.0370	97.36	0.275	97.05-97.69	0.275	0.25-0.31	1	1.138	1621/15164	93.04	1557	MAG_30_0
SRR16950699_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	0.0255	0.0434	95.57	0.265	95.11-96.00	0.265	0.22-0.31	1	1.168	1108/19352	91.19	1	NODE_7_length_112150_cov_14.2384_ID_46122
SRR16950699_trimmed_1.fastq.gz	MAG_45.fa	0.0247	0.0241	98.51	0.257	98.10-98.93	0.257	0.23-0.29	1	1.142	1543/10848	93.90	3	MAG_45_0
SRR16950699_trimmed_1.fastq.gz	MAG_160.fa	0.0213	0.0136	96.33	0.221	95.71-97.00	0.221	0.18-0.28	1	1.119	446/7165	91.43	0	MAG_160_0
SRR16950699_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB11-26__bin.7.fa	0.0163	0.0204	96.79	0.169	96.05-97.40	0.169	0.14-0.21	1	1.092	801/14170	91.15	2	VB11-26_k141_193
SRR16950699_trimmed_1.fastq.gz	MortensenS_xxxx__WK007-2-G-48h-01D1_S7__bin.5.fa	0.0154	0.0057	99.42	0.161	98.51-100.08	0.161	0.12-0.21	1	1.095	514/4143	93.49	1	WK007-2-G-48h-01D1_S7_k141_50
SRR16950699_trimmed_1.fastq.gz	MortensenS_xxxx__WK029-2-G-48h-04A5_S105__bin.1.fa	0.0149	0.0131	96.98	0.154	96.00-97.82	0.154	0.11-0.21	1	1.084	549/9913	91.09	478	WK029-2-G-48h-04A5_S105_k141_65
