Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name	sample_name
SRR5890763_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	9.3079	14.4158	99.89	18.0	NA-NA	HIGH	NA-NA	18	18.545	47516/49112	99.89	15	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence	SRR5890763
SRR5890763_trimmed_1.fastq.gz	G_24_1A_oryzifermentans_assembly.fa	4.9693	1.8999	98.75	9.61	NA-NA	HIGH	NA-NA	9	9.61	8504/12550	98.75	118	NODE_1_length_900296_cov_116.234665	SRR5890763
SRR5890763_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	2.3215	0.6938	98.57	4.489	NA-NA	HIGH	NA-NA	4	4.489	6427/10040	98.57	2	NODE_36_length_112572_cov_15.0000_ID_47355	SRR5890763
SRR5890763_trimmed_1.fastq.gz	SRR10454486C2703_ghanensis_assembly.fa	1.7586	0.5835	98.24	3.4010000000000002	NA-NA	HIGH	NA-NA	3	3.4010000000000002	6398/11078	98.24	559	SRR10454486C0	SRR5890763
SRR5890763_trimmed_1.fastq.gz	GCF_011516885.1_ASM1151688v1_genomic.fa	0.4819	0.2024	99.63	0.932	99.54-99.74	0.932	0.89-0.97	1	1.814	7577/13936	98.05	0	GCF_011516885.1_ASM1151688v1_genomic_NZ_WOTD01000001.1 Acetobacter lambici strain LMG 27439 contig00001, whole genome shotgun sequence	SRR5890763
SRR5890763_trimmed_1.fastq.gz	MAG_15.fa	0.4768	0.1621	98.29	0.922	98.13-98.44	0.922	0.86-0.99	1	1.6680000000000001	4005/11359	96.69	532	MAG_15_0	SRR5890763
SRR5890763_trimmed_1.fastq.gz	ODFM-BA-A-0118-001_Brettanomyces_anomalus_YV396.fa	0.2514	0.4181	99.7	0.486	99.62-99.79	0.486	0.47-0.50	1	1.263	19138/54094	96.7	4	ODFM-BA-A-0118-001_Brettanomyces_anomalus_YV396_LCTY01000001.1 Brettanomyces anomalus strain YV396 scaffold1, whole genome shotgun sequence	SRR5890763
SRR27593198_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	53.3527	44.6729	99.6	5.107	NA-NA	HIGH	NA-NA	5	5.107	6023/6826	99.6	0	NODE_3_length_161229_cov_37.0000_ID_62026	SRR27593198
SRR27593198_trimmed_1.fastq.gz	MAG_501.fa	10.4099	12.5486	99.15	0.996	99.03-99.26	0.996	0.94-1.05	1	1.805	4697/9710	97.68	52	MAG_501_0	SRR27593198
SRR27593198_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	7.7597	5.2476	99.29	0.743	99.08-99.49	0.743	0.69-0.81	1	1.475	2366/5623	97.25	0	AF66_k141_253	SRR27593198
SRR27593198_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	4.4766	4.3395	98.71	0.428	98.38-99.02	0.428	0.38-0.47	1	1.245	1744/7470	95.42	53	s8.ctg000010c	SRR27593198
SRR27593198_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	4.3466	5.0755	99.25	0.41600000000000004	99.04-99.48	0.416	0.37-0.45	1	1.275	2499/9278	95.86	0	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome	SRR27593198
SRR27593198_trimmed_1.fastq.gz	WalshAM_2017__ERS1739834__bin.1.fa	4.0795	3.6571	99.25	0.39	98.96-99.55	0.390	0.34-0.44	1	1.245	1916/7489	95.7	6	ERS1739834_k141_1514	SRR27593198
SRR27593198_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	3.0911	3.174	98.63	0.29600000000000004	98.19-98.98	0.296	0.26-0.34	1	1.16	1376/8251	94.39	108	ERS3967691_k141_96	SRR27593198
SRR27593198_trimmed_1.fastq.gz	YouL_2022__SRR13308520__bin.4.fa	2.5283	2.5679	98.96	0.242	98.52-99.40	0.242	0.20-0.28	1	1.149	1284/8244	94.18	0	NODE_37_length_133389_cov_15.7682_ID_27250	SRR27593198
SRR27593198_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	1.956	3.2062	98.52	0.187	98.03-98.87	0.187	0.16-0.22	1	1.125	1463/13589	93.06	8	NODE_1_length_274429_cov_22.9992_ID_7781	SRR27593198
SRR27593198_trimmed_1.fastq.gz	LeechJ_2020__ERS3967702__bin.3.fa	1.6492	2.4334	98.96	0.158	98.41-99.39	0.158	0.13-0.19	1	1.0959999999999999	1257/11918	93.0	1	ERS3967702_k141_103	SRR27593198
SRR27593198_trimmed_1.fastq.gz	LeechJ_xxxx__AF27__bin.4.fa	0.4179	0.4844	98.1	0.04	95.40-99.53	0.040	0.03-0.09	1	1.02	204/9424	88.37	0	AF27_k141_60	SRR27593198
SRR27593198_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2574__bin.24.fa	0.2264	1.4865	99.35	0.022000000000000002	97.72-101.11	0.022	0.01-0.03	1	1.011	933/53329	87.76	0	P2574_k141_755	SRR27593198
SRR10454511_trimmed_1.fastq.gz	GCF_001434985.1_ASM143498v1_genomic.fa	61.0133	59.4258	99.69	125.0	NA-NA	HIGH	NA-NA	125	128.12	10051/11067	99.69	0	GCF_001434985.1_ASM143498v1_genomic_NZ_AZES01000005.1 Companilactobacillus paralimentarius DSM 13238 = JCM 10415 strain DSM 13238 NODE_10, whole genome shotgun sequence	SRR10454511
SRR10454511_trimmed_1.fastq.gz	SRR10454511C706_acetobacter_assembly.fa	17.5718	17.7183	100.0	36.0	NA-NA	HIGH	NA-NA	36	37.07	11554/11554	100.0	0	SRR10454511C0	SRR10454511
SRR10454511_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	10.2502	9.0664	98.37	21.0	NA-NA	HIGH	NA-NA	21	19.42	6027/10040	98.37	11	NODE_36_length_112572_cov_15.0000_ID_47355	SRR10454511
SRR10454511_trimmed_1.fastq.gz	GCF_001438845.1_ASM143884v1_genomic.fa	1.4715	1.6814	98.21	3.015	NA-NA	HIGH	NA-NA	3	3.015	7323/12832	98.21	25	GCF_001438845.1_ASM143884v1_genomic_NZ_JQCL01000005.1 Lactiplantibacillus xiangfangensis strain LMG 26013 NODE_10, whole genome shotgun sequence	SRR10454511
SRR10454511_trimmed_1.fastq.gz	LandisEA_2021__SRS5653399__bin.4.fa	0.8667	0.4143	99.68	1.776	99.59-99.75	1.776	1.66-1.89	2	2.108	4037/5362	99.09	2	SRS5653399_k141_290	SRR10454511
SRR10454511_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	0.3606	1.6531	99.55	0.7390000000000001	99.48-99.61	0.739	0.72-0.75	1	1.4369999999999998	22417/49112	97.5	0	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence	SRR10454511
SRR10454511_trimmed_1.fastq.gz	GCF_000831645.3_ASM83164v3_genomic.fa	0.0158	0.0169	98.8	0.032	96.28-100.13	0.032	0.02-0.06	1	1.016	255/11507	88.44	106	GCF_000831645.3_ASM83164v3_genomic_NZ_CP012559.1 Companilactobacillus heilongjiangensis strain DSM 28069 chromosome, complete genome	SRR10454511
SRR10454511_trimmed_1.fastq.gz	GCF_007991935.1_ASM799193v1_genomic.fa	0.015	0.0166	98.01	0.031	95.38-98.30	0.031	0.03-0.07	1	1.057	210/12391	87.67	165	GCF_007991935.1_ASM799193v1_genomic_NZ_BJZH01000001.1 Companilactobacillus nantensis strain NBRC 107153 sequence001, whole genome shotgun sequence	SRR10454511
SRR29538179_trimmed_1.fastq.gz	SRR10454486C2703_ghanensis_assembly.fa	100.0	100.0	100.0	95.0	NA-NA	HIGH	NA-NA	95	97.65799999999999	11078/11078	100.0	0	SRR10454486C0	SRR29538179
SRR29538184_trimmed_1.fastq.gz	G_361_1B_senegalensis_assembly.fa	99.9765	99.9669	100.0	122.0	NA-NA	HIGH	NA-NA	122	137.525	16099/16100	100.0	0	NODE_1_length_842798_cov_130.063494	SRR29538184
SRR29538184_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS08-29__bin.64.fa	0.0235	0.0331	99.91	0.028999999999999998	98.26-101.63	0.029	0.01-0.05	1	1.013	638/23201	89.05	2	TGS08-29_k141_17440	SRR29538184
SRR29538198_trimmed_1.fastq.gz	G_24_1A_oryzifermentans_assembly.fa	100.0	100.0	98.59	92.0	NA-NA	HIGH	NA-NA	92	96.93	8087/12550	98.59	0	NODE_1_length_900296_cov_116.234665	SRR29538198
SRR10454492_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	48.6529	54.1266	99.28	83.0	NA-NA	HIGH	NA-NA	83	75.082	9642/12064	99.28	2	NODE_1_length_333540_cov_36.9994_ID_1661	SRR10454492
SRR10454492_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.10.fa	29.8952	22.8593	99.17	51.0	NA-NA	HIGH	NA-NA	51	52.966	6356/8220	99.17	1	ERS3967740_k141_2100	SRR10454492
SRR10454492_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	10.5512	9.6545	98.39	18.0	NA-NA	HIGH	NA-NA	18	17.65	6066/10040	98.39	1	NODE_36_length_112572_cov_15.0000_ID_47355	SRR10454492
SRR10454492_trimmed_1.fastq.gz	G_35_1B_malorum_assembly.fa	10.5512	12.9812	99.89	18.0	NA-NA	HIGH	NA-NA	18	18.044	12900/13343	99.89	0	NODE_1_length_1267414_cov_104.138453	SRR10454492
SRR10454492_trimmed_1.fastq.gz	LandisEA_2021__SRS5653152__bin.2.fa	0.1634	0.1644	99.38	0.27899999999999997	99.06-99.68	0.279	0.25-0.31	1	1.133	2241/11144	94.96	0	SRS5653152_k141_1211	SRR10454492
SRR10454492_trimmed_1.fastq.gz	MortensenS_xxxx__WK063-2-L-48h-05A1_S53__bin.2.fa	0.1612	0.1915	98.31	0.275	97.94-98.69	0.275	0.24-0.31	1	1.151	1858/13085	93.9	4	WK063-2-L-48h-05A1_S53_k141_29	SRR10454492
SRR10454492_trimmed_1.fastq.gz	MAG_501.fa	0.0248	0.0224	98.95	0.042	96.62-101.01	0.042	0.02-0.08	1	1.021	290/9710	89.29	0	MAG_501_0	SRR10454492
SRR27593222_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	98.162	99.7589	99.63	82.0	NA-NA	HIGH	NA-NA	82	85.065	43825/49112	99.63	0	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence	SRR27593222
SRR27593222_trimmed_1.fastq.gz	LeechJ_xxxx__AF18__bin.2.fa	0.9769	0.1161	99.31	0.816	99.14-99.49	0.816	0.76-0.88	1	1.516	2681/5947	97.46	0	AF18_k141_207	SRR27593222
SRR27593222_trimmed_1.fastq.gz	FontanaF_2023__SRR20746839__bin.4.fa	0.7525	0.1078	98.72	0.629	98.51-98.93	0.629	0.57-0.67	1	1.406	2291/7322	96.32	10	NODE_2_length_148631_cov_25.9785_ID_15265	SRR27593222
SRR27593222_trimmed_1.fastq.gz	MortensenS_xxxx__WK032-1-L-48h-03B6_S34__bin.2.fa	0.056	0.0125	98.75	0.047	96.94-101.08	0.047	0.02-0.08	1	1.028	351/11346	89.39	99	WK032-1-L-48h-03B6_S34_k141_400	SRR27593222
SRR27593222_trimmed_1.fastq.gz	LeechJ_xxxx__AF51__bin.9.fa	0.0526	0.0048	99.92	0.044000000000000004	97.17-101.13	0.044	0.03-0.10	1	1.022	186/4432	90.28	0	AF51_k141_148	SRR27593222
SRR10454514_trimmed_1.fastq.gz	LandisEA_2021__SRS5653333__bin.1.fa	67.733	68.7456	98.63	193.0	NA-NA	HIGH	NA-NA	193	194.298	6931/10617	98.63	2	SRS5653333_k141_170	SRR10454514
SRR10454514_trimmed_1.fastq.gz	LandisEA_2021__SRS5653132__bin.1.fa	18.2493	14.4411	100.0	52.0	NA-NA	HIGH	NA-NA	52	52.949	8237/8237	100.0	0	SRS5653132_k141_92	SRR10454514
SRR10454514_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	9.1247	10.5208	98.86	26.0	NA-NA	HIGH	NA-NA	26	25.857	8448/12064	98.86	1	NODE_1_length_333540_cov_36.9994_ID_1661	SRR10454514
SRR10454514_trimmed_1.fastq.gz	MortensenS_xxxx__WK038-1-L-48h-03E3_S58__bin.1.fa	0.4928	1.6967	99.8	1.4040000000000001	99.75-99.84	1.404	1.36-1.45	2	1.91	25653/36208	98.89	0	WK038-1-L-48h-03E3_S58_k141_11	SRR10454514
SRR10454514_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	0.1066	0.5241	99.33	0.304	99.19-99.47	0.304	0.29-0.32	1	1.22	10490/49112	95.14	14	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence	SRR10454514
SRR10454508_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	73.5948	76.9712	99.22	58.0	NA-NA	HIGH	NA-NA	58	58.277	10660/13589	99.22	2	NODE_1_length_274429_cov_22.9992_ID_7781	SRR10454508
SRR10454508_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__F-22__bin.7.fa	0.7745	3.0795	99.72	0.61	99.65-99.79	0.610	0.60-0.62	1	1.3419999999999999	21203/50582	97.23	0	F-22_k141_163	SRR10454508
SRR10454508_trimmed_1.fastq.gz	LandisEA_2021__SRS5653333__bin.1.fa	0.2532	0.2108	99.26	0.2	98.78-99.66	0.200	0.17-0.23	1	1.0979999999999999	1539/10617	93.96	0	SRS5653333_k141_170	SRR10454508
SRR10454497_trimmed_1.fastq.gz	LandisEA_2021__SRS5653399__bin.4.fa	53.4767	32.6037	100.0	96.0	NA-NA	HIGH	NA-NA	96	96.95700000000001	5362/5362	100.0	0	SRS5653399_k141_290	SRR10454497
SRR10454497_trimmed_1.fastq.gz	G_35_1B_malorum_assembly.fa	33.98	51.5396	98.23	61.0	NA-NA	HIGH	NA-NA	61	55.04600000000001	7663/13343	98.23	1	NODE_1_length_1267414_cov_104.138453	SRR10454497
SRR10454497_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	0.1037	0.1422	98.64	0.18600000000000003	98.04-99.08	0.186	0.16-0.22	1	1.0959999999999999	1347/12064	93.17	1	NODE_1_length_333540_cov_36.9994_ID_1661	SRR10454497
SRR10454497_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.10.fa	0.0773	0.0729	99.09	0.139	98.45-99.80	0.139	0.11-0.17	1	1.062	806/8220	92.78	5	ERS3967740_k141_2100	SRR10454497
SRR10454497_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	0.0593	0.3466	98.19	0.106	97.81-98.56	0.106	0.09-0.12	1	1.133	2842/49112	91.22	0	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence	SRR10454497
SRR10454497_trimmed_1.fastq.gz	LandisEA_2021__SRS5653137__bin.2.fa	0.0388	0.0447	98.36	0.07	96.95-99.67	0.070	0.04-0.11	1	1.048	419/10364	90.17	0	SRS5653137_k141_683	SRR10454497
SRR10454497_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__F-22__bin.7.fa	0.0091	0.0523	98.39	0.016	96.07-99.58	0.016	0.01-0.03	1	1.008	495/50582	86.14	0	F-22_k141_163	SRR10454497
SRR27593209_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	68.4568	92.5323	99.63	39.0	NA-NA	HIGH	NA-NA	39	40.804	43774/49112	99.63	0	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence	SRR27593209
SRR27593209_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__P-22__bin.8.fa	16.8437	3.4682	99.64	9.596	NA-NA	HIGH	NA-NA	9	9.596	6959/7771	99.64	0	P-22_k141_82	SRR27593209
SRR27593209_trimmed_1.fastq.gz	FontanaF_2023__SRR20746979__bin.3.fa	8.1417	1.5588	98.29	4.638	NA-NA	HIGH	NA-NA	4	4.638	4192/7154	98.29	0	NODE_10_length_61143_cov_28.9945_ID_1888	SRR27593209
SRR27593209_trimmed_1.fastq.gz	LeechJ_xxxx__AF51__bin.9.fa	1.7325	0.209	99.18	0.987	98.98-99.36	0.987	0.89-1.06	1	1.6369999999999998	2154/4432	97.7	0	AF51_k141_148	SRR27593209
SRR27593209_trimmed_1.fastq.gz	MortensenS_xxxx__WK032-1-L-48h-03B6_S34__bin.2.fa	1.3217	0.3909	98.45	0.753	98.29-98.61	0.753	0.70-0.81	1	1.475	3704/11346	96.45	879	WK032-1-L-48h-03B6_S34_k141_400	SRR27593209
SRR27593209_trimmed_1.fastq.gz	GCF_009428965.1_ASM942896v1_genomic.fa	1.0078	0.1948	99.25	0.574	99.03-99.46	0.574	0.53-0.62	1	1.386	2464/7077	96.65	49	GCF_009428965.1_ASM942896v1_genomic_NZ_CP045530.1 Limosilactobacillus pontis strain LP475 chromosome, complete genome	SRR27593209
SRR27593209_trimmed_1.fastq.gz	EBC_024.4.fa	1.0036	1.1479	98.16	0.5720000000000001	98.04-98.26	0.572	0.55-0.60	1	1.3119999999999998	10642/43386	95.57	32	EBC_024.4_EBC_024_scaffold_13	SRR27593209
SRR27593209_trimmed_1.fastq.gz	LeechJ_xxxx__AF18__bin.2.fa	0.1627	0.0257	98.09	0.09300000000000001	96.78-99.87	0.093	0.05-0.14	1	1.255	302/5947	90.83	137	AF18_k141_207	SRR27593209
SRR10454482_trimmed_1.fastq.gz	LandisEA_2021__SRS5653333__bin.1.fa	84.9248	84.392	100.0	139.0	NA-NA	HIGH	NA-NA	139	141.28	10617/10617	100.0	0	SRS5653333_k141_170	SRR10454482
SRR10454482_trimmed_1.fastq.gz	DuR_2020__DRS139333__bin.13.fa	0.178	0.8775	98.62	0.29100000000000004	98.46-98.75	0.291	0.28-0.31	1	1.158	8387/51035	94.34	16	DRS139333_k141_32	SRR10454482
SRR10454482_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__F-22__bin.7.fa	0.1516	0.7193	99.65	0.248	99.52-99.81	0.248	0.24-0.26	1	1.129	9965/50582	94.89	0	F-22_k141_163	SRR10454482
SRR10454482_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	0.0824	0.3964	98.82	0.135	98.49-99.10	0.135	0.12-0.15	1	1.1640000000000001	4312/49112	92.45	6	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence	SRR10454482
SRR29538188_trimmed_1.fastq.gz	G_517_1B_acetobacter_assembly.fa	100.0	100.0	100.0	124.0	NA-NA	HIGH	NA-NA	124	128.077	13899/13900	100.0	0	NODE_1_length_1360871_cov_112.916474	SRR29538188
SRR27593175_trimmed_1.fastq.gz	GCF_006740305.1_ASM674030v1_genomic.fa	50.0196	28.1269	99.06	58.0	NA-NA	HIGH	NA-NA	58	55.163999999999994	5810/7797	99.06	5	GCF_006740305.1_ASM674030v1_genomic_NZ_AP019750.1 Lactobacillus delbrueckii subsp. delbrueckii strain NBRC 3202 chromosome, complete genome	SRR27593175
SRR27593175_trimmed_1.fastq.gz	FontanaF_2023__SRR20746839__bin.4.fa	25.8722	12.8734	99.03	30.0	NA-NA	HIGH	NA-NA	30	29.635	5409/7322	99.03	14	NODE_2_length_148631_cov_25.9785_ID_15265	SRR27593175
SRR27593175_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	10.9799	38.7631	99.59	12.732000000000001	NA-NA	HIGH	NA-NA	13	12.732000000000001	43209/49112	99.59	258	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence	SRR27593175
SRR27593175_trimmed_1.fastq.gz	LeechJ_xxxx__AF67__bin.4.fa	6.1668	14.7434	99.99	7.151	NA-NA	HIGH	NA-NA	7	7.151	34555/34634	99.99	5	AF67_k141_8	SRR27593175
SRR27593175_trimmed_1.fastq.gz	FontanaF_2023__SRR20746979__bin.3.fa	5.3616	2.6812	98.08	6.2170000000000005	NA-NA	HIGH	NA-NA	6	6.2170000000000005	3925/7154	98.08	49	NODE_10_length_61143_cov_28.9945_ID_1888	SRR27593175
SRR27593175_trimmed_1.fastq.gz	LeechJ_xxxx__AF41__bin.4.fa	0.6971	0.2905	99.44	0.8079999999999999	99.25-99.59	0.808	0.75-0.87	1	1.528	2791/5972	97.58	2	AF41_k141_236	SRR27593175
SRR27593175_trimmed_1.fastq.gz	EBC_024.4.fa	0.1806	0.5394	98.24	0.209	98.00-98.44	0.209	0.19-0.23	1	1.1159999999999999	4738/43386	93.11	43	EBC_024.4_EBC_024_scaffold_13	SRR27593175
SRR27593175_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__P-22__bin.8.fa	0.0747	0.0402	99.81	0.087	98.61-100.81	0.087	0.06-0.12	1	1.056	612/7771	92.13	0	P-22_k141_82	SRR27593175
SRR27593175_trimmed_1.fastq.gz	GCF_008694105.1_ASM869410v1_genomic.fa	0.0743	0.072	98.08	0.086	96.92-99.03	0.086	0.06-0.12	1	1.041	608/13393	90.51	1	GCF_008694105.1_ASM869410v1_genomic_NZ_CP041364.1 Schleiferilactobacillus harbinensis strain NSMJ42 chromosome, complete genome	SRR27593175
SRR27593175_trimmed_1.fastq.gz	YulandiA_2020__SRS6115052__bin.21.fa	0.0512	0.028	98.08	0.059000000000000004	96.53-100.05	0.059	0.03-0.10	1	1.0170000000000001	293/7955	89.9	9	SRS6115052_k141_129	SRR27593175
SRR27593175_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2574__bin.32.fa	0.0453	0.1849	99.16	0.053	98.47-99.81	0.053	0.04-0.07	1	1.032	2356/59514	90.11	19	P2574_k141_167	SRR27593175
SRR27593175_trimmed_1.fastq.gz	DuR_2020__DRS139335__bin.25.fa	0.0297	0.0804	98.46	0.034	97.23-99.88	0.034	0.02-0.05	1	1.0270000000000001	828/39574	88.27	9	DRS139335_k141_75	SRR27593175
SRR27593175_trimmed_1.fastq.gz	LiZ_2018__SRS2920550__bin.14.fa	0.0265	0.1729	99.38	0.031	98.36-100.29	0.031	0.02-0.04	1	1.015	2382/95491	88.77	1	SRS2920550_k99_64	SRR27593175
SRR27593175_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2597__bin.1.fa	0.0115	0.0356	100.0	0.013000000000000001	97.63-101.14	0.013	0.01-0.03	1	1.061	622/45159	87.09	0	P2597_k141_298	SRR27593175
SRR29538194_trimmed_1.fastq.gz	G_35_1B_malorum_assembly.fa	100.0	100.0	100.0	133.0	NA-NA	HIGH	NA-NA	133	140.428	13343/13343	100.0	0	NODE_1_length_1267414_cov_104.138453	SRR29538194
SRR10454501_trimmed_1.fastq.gz	LandisEA_2021__SRS5653132__bin.1.fa	68.9219	67.423	99.57	99.0	NA-NA	HIGH	NA-NA	99	100.616	7203/8237	99.57	0	SRS5653132_k141_92	SRR10454501
SRR10454501_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	29.9358	31.221	99.32	43.0	NA-NA	HIGH	NA-NA	43	44.49	7174/8865	99.32	1	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	SRR10454501
SRR10454501_trimmed_1.fastq.gz	MAG_501.fa	0.7124	0.8259	99.58	1.023	99.48-99.69	1.023	0.97-1.07	1	1.6669999999999998	5467/9710	98.16	0	MAG_501_0	SRR10454501
SRR10454501_trimmed_1.fastq.gz	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897.fa	0.3257	0.3906	98.19	0.46799999999999997	97.91-98.45	0.468	0.42-0.51	1	1.473	2182/10183	95.15	480	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897_NZ_LISZ01000065.1 Lactococcus lactis subsp. cremoris strain LMG6897 contig_0, whole genome shotgun sequence	SRR10454501
SRR10454501_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	0.0474	0.0556	98.59	0.068	97.13-99.79	0.068	0.04-0.11	1	1.035	427/10040	90.32	2	NODE_36_length_112572_cov_15.0000_ID_47355	SRR10454501
SRR10454501_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	0.0373	0.0589	99.13	0.054000000000000006	97.69-100.38	0.054	0.04-0.08	1	1.0590000000000002	544/13589	90.14	13	NODE_1_length_274429_cov_22.9992_ID_7781	SRR10454501
SRR10454501_trimmed_1.fastq.gz	YuY_2022__SRR16950702__bin.15.fa	0.0195	0.0251	99.9	0.027999999999999997	96.99-101.25	0.028	0.02-0.06	1	1.014	290/10833	88.98	0	NODE_20_length_111749_cov_59.3787_ID_38744	SRR10454501
SRR10454485_trimmed_1.fastq.gz	LandisEA_2021__SRS5653399__bin.4.fa	65.9783	48.494	99.49	288.0	NA-NA	HIGH	NA-NA	288	289.375	4580/5362	99.49	0	SRS5653399_k141_290	SRR10454485
SRR10454485_trimmed_1.fastq.gz	LandisEA_2021__SRS5653152__bin.2.fa	20.8473	31.1676	99.75	91.0	NA-NA	HIGH	NA-NA	91	84.51	10323/11144	99.75	0	SRS5653152_k141_1211	SRR10454485
SRR10454485_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.10.fa	10.3091	11.7159	99.2	45.0	NA-NA	HIGH	NA-NA	45	46.562	6402/8220	99.2	4	ERS3967740_k141_2100	SRR10454485
SRR10454485_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	0.7775	5.4799	99.44	3.3939999999999997	NA-NA	HIGH	NA-NA	3	3.3939999999999997	41308/49112	99.44	0	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence	SRR10454485
SRR10454485_trimmed_1.fastq.gz	MAG_501.fa	0.3769	0.5069	99.56	1.645	99.49-99.62	1.645	1.57-1.72	2	2.097	6837/9710	98.87	0	MAG_501_0	SRR10454485
SRR10454485_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	0.0112	0.0112	98.93	0.049	96.74-100.66	0.049	0.03-0.10	1	1.024	252/7379	89.68	7	WK028-2-L-48h-03A1_S20_k141_3165	SRR10454485
SRR10454506_trimmed_1.fastq.gz	LandisEA_2021__SRS5653155__bin.1.fa	50.6963	54.2349	100.0	107.0	NA-NA	HIGH	NA-NA	107	108.516	10655/10655	100.0	0	SRS5653155_k141_354	SRR10454506
